ioc_id,pattern_code,pattern_name,pincode,district,state,date_detected,first_date,last_date,risk_score,risk_level,indicator_value,threshold,description,recommended_action,alert_id,alert_status,assigned_to,created_at,priority
IOC-DMS-011265,DMS,Demographic Surge,400072,Mumbai Suburban,Maharashtra,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.96912863687693,MEDIUM,21.932367149758456,3.0,Demographic update velocity 21.93x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001456,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-030494,BIO,Biometric Churn,400072,Mumbai Suburban,Maharashtra,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.96912863687693,MEDIUM,4.114886731391586,0.3,Biometric recapture ratio 411.5% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001457,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048814,CPS,Coordinated PIN Spike,244921,Rampur,Uttar Pradesh,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.967612701482679,MEDIUM,43.12806873739223,6.0,"Coordinated spike: Enrollment 60.8x, Demo 50.3x, Bio 18.3x",Establish baseline. Track for potential escalation.,ALERT-001458,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-015235,DMS,Demographic Surge,244921,Rampur,Uttar Pradesh,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.967612701482679,MEDIUM,50.31400966183575,3.0,Demographic update velocity 50.31x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001459,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006164,MES,Mass Enrollment Spike,244921,Rampur,Uttar Pradesh,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.967612701482679,MEDIUM,60.77777777777778,4.0,Enrollment velocity 60.78x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001460,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-041531,BIO,Biometric Churn,244921,Rampur,Uttar Pradesh,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.967612701482679,MEDIUM,5.557952468007312,0.3,Biometric recapture ratio 555.8% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001461,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-003432,MES,Mass Enrollment Spike,400072,Mumbai Suburban,Maharashtra,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.96912863687693,MEDIUM,41.2,4.0,Enrollment velocity 41.20x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001454,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-020911,BIO,Biometric Churn,852106,Saharsa,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.955336323406402,MEDIUM,5.332078628189042,0.3,Biometric recapture ratio 533.2% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001484,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045214,CPS,Coordinated PIN Spike,852106,Saharsa,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.955336323406402,MEDIUM,31.297654882947615,6.0,"Coordinated spike: Enrollment 53.1x, Demo 25.4x, Bio 15.3x",Establish baseline. Track for potential escalation.,ALERT-001485,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008348,DMS,Demographic Surge,852106,Saharsa,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.955336323406402,MEDIUM,25.417874396135264,3.0,Demographic update velocity 25.42x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001486,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-014681,DMS,Demographic Surge,273015,Gorakhpur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.9319915281976465,MEDIUM,19.06280193236715,3.0,Demographic update velocity 19.06x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001509,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048466,CPS,Coordinated PIN Spike,273015,Gorakhpur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.9319915281976465,MEDIUM,24.264255277094705,6.0,"Coordinated spike: Enrollment 43.6x, Demo 19.1x, Bio 10.1x",Establish baseline. Track for potential escalation.,ALERT-001510,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-005696,MES,Mass Enrollment Spike,273015,Gorakhpur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.9319915281976465,MEDIUM,43.6,4.0,Enrollment velocity 43.60x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001511,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-001902,MES,Mass Enrollment Spike,125055,Sirsa,Haryana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.922429301023302,MEDIUM,23.57777777777778,4.0,Enrollment velocity 23.58x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001512,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-023554,BIO,Biometric Churn,125055,Sirsa,Haryana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.922429301023302,MEDIUM,29.504241281809612,0.3,Biometric recapture ratio 2950.4% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001513,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-009409,DMS,Demographic Surge,125055,Sirsa,Haryana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.922429301023302,MEDIUM,54.69806763285024,3.0,Demographic update velocity 54.70x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001514,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045910,CPS,Coordinated PIN Spike,125055,Sirsa,Haryana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.922429301023302,MEDIUM,38.64870739519932,6.0,"Coordinated spike: Enrollment 23.6x, Demo 54.7x, Bio 37.7x",Establish baseline. Track for potential escalation.,ALERT-001515,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-040748,BIO,Biometric Churn,273015,Gorakhpur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.9319915281976465,MEDIUM,4.290519877675841,0.3,Biometric recapture ratio 429.1% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001508,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-013594,DMS,Demographic Surge,500064,Hyderabad,Telangana,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.920306611490692,MEDIUM,21.502415458937197,3.0,Demographic update velocity 21.50x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001516,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-038533,BIO,Biometric Churn,500064,Hyderabad,Telangana,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.920306611490692,MEDIUM,5.484593837535014,0.3,Biometric recapture ratio 548.5% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001518,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-047965,CPS,Coordinated PIN Spike,500064,Hyderabad,Telangana,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.920306611490692,MEDIUM,24.316689629513363,6.0,"Coordinated spike: Enrollment 39.7x, Demo 21.5x, Bio 11.8x",Establish baseline. Track for potential escalation.,ALERT-001519,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-029135,BIO,Biometric Churn,476221,Morena,Madhya Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.920027183839625,MEDIUM,4.649192480804872,0.3,Biometric recapture ratio 464.9% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001520,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-046553,CPS,Coordinated PIN Spike,476221,Morena,Madhya Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.920027183839625,MEDIUM,44.22681421022341,6.0,"Coordinated spike: Enrollment 83.9x, Demo 27.6x, Bio 21.1x",Establish baseline. Track for potential escalation.,ALERT-001521,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-002944,MES,Mass Enrollment Spike,476221,Morena,Madhya Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.920027183839625,MEDIUM,83.93333333333334,4.0,Enrollment velocity 83.93x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001522,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-010583,DMS,Demographic Surge,476221,Morena,Madhya Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.920027183839625,MEDIUM,27.615942028985508,3.0,Demographic update velocity 27.62x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001523,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-000905,MES,Mass Enrollment Spike,801110,Patna,Bihar,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.915301317048515,MEDIUM,39.53333333333333,4.0,Enrollment velocity 39.53x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001524,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-004942,MES,Mass Enrollment Spike,500064,Hyderabad,Telangana,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.920306611490692,MEDIUM,39.666666666666664,4.0,Enrollment velocity 39.67x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001517,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-011076,DMS,Demographic Surge,431512,Hingoli,Maharashtra,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.935441761820211,MEDIUM,52.07971014492754,3.0,Demographic update velocity 52.08x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001507,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-003337,MES,Mass Enrollment Spike,431512,Hingoli,Maharashtra,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.935441761820211,MEDIUM,35.68888888888889,4.0,Enrollment velocity 35.69x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001506,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-030128,BIO,Biometric Churn,431512,Hingoli,Maharashtra,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.935441761820211,MEDIUM,13.60398505603985,0.3,Biometric recapture ratio 1360.4% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001505,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-041704,BIO,Biometric Churn,261205,Sitapur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.953655340092386,MEDIUM,4.067697768762677,0.3,Biometric recapture ratio 406.8% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001487,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-015360,DMS,Demographic Surge,261205,Sitapur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.953655340092386,MEDIUM,23.306763285024154,3.0,Demographic update velocity 23.31x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001488,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006288,MES,Mass Enrollment Spike,261205,Sitapur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.953655340092386,MEDIUM,87.64444444444445,4.0,Enrollment velocity 87.64x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001489,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048909,CPS,Coordinated PIN Spike,261205,Sitapur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.953655340092386,MEDIUM,43.41895452193679,6.0,"Coordinated spike: Enrollment 87.6x, Demo 23.3x, Bio 19.3x",Establish baseline. Track for potential escalation.,ALERT-001490,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-012680,DMS,Demographic Surge,335523,Hanumangarh,Rajasthan,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.947373990051005,MEDIUM,27.32125603864734,3.0,Demographic update velocity 27.32x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001491,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-034980,BIO,Biometric Churn,335523,Hanumangarh,Rajasthan,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.947373990051005,MEDIUM,9.34983922829582,0.3,Biometric recapture ratio 935.0% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001492,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-004298,MES,Mass Enrollment Spike,335523,Hanumangarh,Rajasthan,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.947373990051005,MEDIUM,34.55555555555556,4.0,Enrollment velocity 34.56x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001493,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-047630,CPS,Coordinated PIN Spike,335523,Hanumangarh,Rajasthan,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.947373990051005,MEDIUM,26.457533267060814,6.0,"Coordinated spike: Enrollment 34.6x, Demo 27.3x, Bio 17.5x",Establish baseline. Track for potential escalation.,ALERT-001494,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048815,CPS,Coordinated PIN Spike,244922,Rampur,Uttar Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.938902261419668,MEDIUM,33.45766988146521,6.0,"Coordinated spike: Enrollment 48.3x, Demo 36.7x, Bio 15.4x",Establish baseline. Track for potential escalation.,ALERT-001496,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006165,MES,Mass Enrollment Spike,244922,Rampur,Uttar Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.938902261419668,MEDIUM,48.333333333333336,4.0,Enrollment velocity 48.33x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001497,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-015236,DMS,Demographic Surge,244922,Rampur,Uttar Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.938902261419668,MEDIUM,36.65700483091788,3.0,Demographic update velocity 36.66x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001498,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-041532,BIO,Biometric Churn,244922,Rampur,Uttar Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,5.938902261419668,MEDIUM,5.877241379310345,0.3,Biometric recapture ratio 587.7% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001499,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008015,DMS,Demographic Surge,841405,Gopalganj,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.936339208332752,MEDIUM,23.64009661835749,3.0,Demographic update velocity 23.64x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001500,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-020423,BIO,Biometric Churn,841405,Gopalganj,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.936339208332752,MEDIUM,4.536147283340817,0.3,Biometric recapture ratio 453.6% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001501,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-000660,MES,Mass Enrollment Spike,841405,Gopalganj,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.936339208332752,MEDIUM,49.48888888888889,4.0,Enrollment velocity 49.49x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001502,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-044974,CPS,Coordinated PIN Spike,841405,Gopalganj,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.936339208332752,MEDIUM,28.428474511240164,6.0,"Coordinated spike: Enrollment 49.5x, Demo 23.6x, Bio 12.2x",Establish baseline. Track for potential escalation.,ALERT-001503,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-046885,CPS,Coordinated PIN Spike,431512,Hingoli,Maharashtra,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.935441761820211,MEDIUM,38.019938145648396,6.0,"Coordinated spike: Enrollment 35.7x, Demo 52.1x, Bio 26.3x",Establish baseline. Track for potential escalation.,ALERT-001504,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045168,CPS,Coordinated PIN Spike,801110,Patna,Bihar,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.915301317048515,MEDIUM,22.676141311614547,6.0,"Coordinated spike: Enrollment 39.5x, Demo 19.5x, Bio 9.0x",Establish baseline. Track for potential escalation.,ALERT-001526,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-015954,DMS,Demographic Surge,742224,Murshidabad,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.836099449224909,MEDIUM,28.065217391304348,3.0,Demographic update velocity 28.07x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001610,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006806,MES,Mass Enrollment Spike,743425,North 24 Parganas,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.821239231634171,MEDIUM,31.288888888888888,4.0,Enrollment velocity 31.29x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001611,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-043733,BIO,Biometric Churn,743425,North 24 Parganas,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.821239231634171,MEDIUM,4.533380681818182,0.3,Biometric recapture ratio 453.3% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001612,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-040854,BIO,Biometric Churn,285001,Jalaun,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.686736635428721,MEDIUM,11.216338880484114,0.3,Biometric recapture ratio 1121.6% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001717,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048521,CPS,Coordinated PIN Spike,285001,Jalaun,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.686736635428721,MEDIUM,25.40711325043455,6.0,"Coordinated spike: Enrollment 29.4x, Demo 29.0x, Bio 17.8x",Establish baseline. Track for potential escalation.,ALERT-001718,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-014761,DMS,Demographic Surge,285001,Jalaun,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.686736635428721,MEDIUM,29.0,3.0,Demographic update velocity 29.00x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001719,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-005764,MES,Mass Enrollment Spike,285001,Jalaun,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.686736635428721,MEDIUM,29.377777777777776,4.0,Enrollment velocity 29.38x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001720,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-002972,MES,Mass Enrollment Spike,458441,Neemuch,Madhya Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.686575452166778,MEDIUM,27.666666666666668,4.0,Enrollment velocity 27.67x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001721,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-029199,BIO,Biometric Churn,458441,Neemuch,Madhya Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.686575452166778,MEDIUM,15.821686746987952,0.3,Biometric recapture ratio 1582.2% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001722,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-046566,CPS,Coordinated PIN Spike,458441,Neemuch,Madhya Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.686575452166778,MEDIUM,29.40293401233599,6.0,"Coordinated spike: Enrollment 27.7x, Demo 36.8x, Bio 23.7x",Establish baseline. Track for potential escalation.,ALERT-001723,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-004304,MES,Mass Enrollment Spike,302003,Jaipur,Rajasthan,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.686915904469205,MEDIUM,35.0,4.0,Enrollment velocity 35.00x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001716,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-010601,DMS,Demographic Surge,458441,Neemuch,Madhya Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.686575452166778,MEDIUM,36.83816425120773,3.0,Demographic update velocity 36.84x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001724,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048160,CPS,Coordinated PIN Spike,276305,Azamgarh,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.6710870897921435,MEDIUM,21.412584221326963,6.0,"Coordinated spike: Enrollment 39.9x, Demo 16.0x, Bio 8.4x",Establish baseline. Track for potential escalation.,ALERT-001726,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-014178,DMS,Demographic Surge,276305,Azamgarh,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.6710870897921435,MEDIUM,15.968599033816425,3.0,Demographic update velocity 15.97x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001727,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-040006,BIO,Biometric Churn,276305,Azamgarh,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.6710870897921435,MEDIUM,3.87966573816156,0.3,Biometric recapture ratio 388.0% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001728,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-014577,DMS,Demographic Surge,201310,Gautam Buddha Nagar,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.66928690869016,MEDIUM,27.183574879227052,3.0,Demographic update velocity 27.18x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001729,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048407,CPS,Coordinated PIN Spike,201310,Gautam Buddha Nagar,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.66928690869016,MEDIUM,25.37158071585948,6.0,"Coordinated spike: Enrollment 42.8x, Demo 27.2x, Bio 6.1x",Establish baseline. Track for potential escalation.,ALERT-001730,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-040609,BIO,Biometric Churn,201310,Gautam Buddha Nagar,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.66928690869016,MEDIUM,2.645379023883697,0.3,Biometric recapture ratio 264.5% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001731,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
